nome,latitude,longitude
AÇUDE GENERAL SAMPAIO,-4.0986,-39.4783
GENERAL SAMPAIO - CANAL DE FUGA,-4.0486,-39.4464
AÇUDE TEJUÇUOCA,-3.9764,-39.5075
FAZENDA SÃO JOÃO,-3.9514,-39.43
APUIARÉS,-3.95,-39.4292
SERROTA SANGRADOURO,-3.8228,-39.3317
SERROTA CANAL PRINCIPAL 1,-3.8228,-39.3317
SERROTA CANAL PRINCIPAL 2,-3.8228,-39.3317
AÇUDE SÃO MATEUS,-4.3722,-39.3153
PARAMOTI,-4.1008,-39.2339
AÇUDE ESCURIDÃO,-4.5289,-39.3786
AÇUDE ESCURIDÃO,-4.5272,-39.3767
AÇUDE SOUZA,-4.3925,-39.2828
AÇUDE SALÃO,-4.4067,-39.3117
AÇUDE CARACAS,-4.3911,-39.1878
FAZENDA JACANA,-4.0042,-39.1944
FAZENDA ERVA MOURA,-3.91666666666667,-39.2
AÇUDE PENTECOSTE,-3.8017,-39.2583
PENTECOSTE,-3.7872,-39.2781
PEREIRA DE MIRANDA - CANAL,-3.7839,-39.2789
AÇUDE JERIMUM,-3.8381,-39.6914
AÇUDE CAXITORÉ,-3.7469,-39.3589
CAXITORE - CANAL DE FUGA,-3.75,-39.35
AÇUDE ITAPAJÉ,-3.6703,-39.5761
PONTE JOSÉ GOMES,-3.78333333333333,-39.2833333333333
SÃO LUÍS DO CURU,-3.6739,-39.2425
PARAIPABA,-3.4928,-39.1522
MELANCIA,-3.6144,-39.2228
AÇUDE FRIOS,-3.6908,-39.2986
PARAIPABA - CANAL ADUTOR,-3.4075,-39.0847
PARAIPABA - DERIVAÇÃO,-3.4075,-39.0847
AÇUDE PAPARA,-4.0267,-38.7606
AÇUDE AMANARY,-4.0133,-38.8839
CAMPO GRANDE,-3.7619,-38.6844
AÇUDE ITAPEBUSSU,-4.06,-38.9014
SÂO VICENTE (PONTE BR-020),-3.9983,-38.9417
SÍTIOS NOVOS,-3.74972222222222,-38.955
AÇUDE SÍTIOS NOVOS,-3.7719,-38.9625
UMARITUBA NOVA,-3.6706,-38.9825
UMARITUBA - PONTE,-3.65,-38.9833333333333
CAMPO GRANDE,-3.7619,-38.6844
CAUCAIA,-3.7411,-38.6311
AÇUDE PENEDO,-3.9683,-38.7444
PACATUBA,-3.985,-38.6231
AÇUDE GAVIÃO,-3.9069,-38.5569
FORTALEZA,-3.8289,-38.5281
FORTALEZA,-3.7519,-38.4903
AÇUDE CAUHIPE,-3.7425,-38.8658
AÇUDE ACARAPÉ DO MEIO,-4.1931,-38.7992
BARRA NOVA,-4.1933,-38.7797
ACARAPÉ,-4.23333333333333,-38.7
AÇUDE HIPÓLITO,-4.2325,-38.6864
BAÚ,-4.11666666666667,-38.6666666666667
AÇUDE RIACHÃO,-3.9994,-38.5261
AÇUDE PACOTI,-4.0433,-38.5383
AÇUDE CATUCINZENTA,-4.0233,-38.4394
AÇUDE MALCOZINHADO,-4.1072,-38.3017
POMPÉU SOBRINHO,-4.81666666666667,-39.1166666666667
AÇUDE POMPEU SOBRINHO,-4.8431,-39.1456
AÇUDE MACACOS,-4.7986,-38.7197
CAIO PRADO,-4.6578,-38.9433
IDEAL,-4.4253,-38.6778
AÇUDE CASTRO,-4.565,-38.9494
AÇUDE PESQUEIRO,-4.4442,-38.9622
LABIRINTO,-4.3,-38.95
ARRAIAL,-4.3783,-38.8075
ARAÇOIABA,-4.36666666666667,-38.8166666666667
IDEAL,-4.4253,-38.6778
AÇUDE ARACOIABA,-4.4025,-38.6992
CHOROZINHO,-4.3072,-38.5003
CHOROZINHO,-4.3,-38.4833333333333
AÇUDE PACAJUS,-4.2225,-38.3872
AÇUDE BATENTE,-4.6511,-38.4919
ITAPEIM,-4.3464,-38.1233
CRISTAIS,-4.5006,-38.3608
CASCAVEL,-4.3975,-38.2797
AÇUDE FORQUILHA II,-5.53,-40.0822
AÇUDE VÁRZEA DO BOI,-5.9097,-40.2536
AÇUDE FAVELAS,-5.9833,-40.1236
AÇUDE BROCO,-6.0056,-40.3242
AÇUDE TRICI,-5.915,-40.4156
AÇUDE PARAMBU,-6.2017,-40.7122
AÇUDE FACUNDO,-6.3036,-40.6756
AÇUDE ESPÍRITO SANTO,-6.1117,-40.4925
AÇUDE ARNEIROZ II,-6.2717,-40.2192
ARNEIROZ,-6.32,-40.1658
ARNEIROZ,-6.3244,-40.1617
ARNEIROZ,-6.33333333333333,-40.15
AÇUDE BENQUE,-6.5969,-40.1431
AÇUDE POÇO DA PEDRA,-6.9847,-40.3567
AÇUDE MAMOEIRO,-6.7822,-40.0703
AÇUDE DO CORONEL,-6.7611,-39.9869
MALHADA,-6.6461,-39.9617
SABOEIRO,-6.5731,-39.8664
SÍTIO VARJOTA,-6.56666666666667,-39.8666666666667
SÍTIO PATOS,-6.5206,-39.6386
JUCÁS,-6.51666666666667,-39.5333333333333
AÇUDE JUCÁS 1,-6.5333,-39.5333
JUCÁS I,-6.51666666666667,-39.5333333333333
JUCÁS II,-6.51666666666667,-39.5333333333333
SÃO MATEUS,-6.51666666666667,-39.5333333333333
JUCÁS,-6.5225,-39.5197
AÇUDE SÃO DOMINGOS II,-7.0289,-39.2833
AÇUDE JOÃO LUIS,-7.0803,-40.1778
AÇUDE PAU PRETO,-7.0817,-40.0842
AÇUDE MONTE BELO,-7.1517,-40.1183
AÇUDE LATÃO,-7.1167,-39.7667
AÇUDE VALÉRIO,-6.9683,-39.7281
SÍTIO CONCEIÇÃO,-6.56666666666667,-39.5
AÇUDE CANOAS,-6.9553,-39.94
AÇUDE CACHOEIRA,-6.9939,-39.0156
BASTIÕES,-6.56666666666667,-39.5166666666667
SÍTIO POÇO DANTAS,-6.5578,-39.5086
POÇO DOS PAUS,-6.55,-39.5
CARIÚS,-6.5344,-39.4997
CORREDORES,-6.46666666666667,-39.4333333333333
AÇUDE MUQUEM,-6.6253,-39.4797
LAGOA DO BARRO ALTO,-6.45,-39.3833333333333
IGUATU,-6.3744,-39.2933
IGUATU,-6.36666666666667,-39.3
AÇUDE QUINCOE,-6.0722,-39.4658
AÇUDE FAÉ,-6.1597,-39.2192
IGUATU,-6.3222,-39.325
AÇUDE TRUSSU,-6.3075,-39.4369
SUASSURANA,-6.3,-39.4166666666667
SUASSURANA,-6.3,-39.4166666666667
AÇUDE RIVALDO DE CARVALHO,-6.2744,-39.9275
ORÓS - TUNEL,-6.26666666666667,-38.9333333333333
AÇUDE ORÓS,-6.2369,-38.9272
ORÓS,-6.2392,-38.9125
AÇUDE ORÓS,-6.25,-38.9
ORÓS,-6.25,-38.9
ICÓ,-6.2536,-38.7533
AÇUDE THOMAS OSTERNE,-7.0917,-39.4864
AÇUDE PRAZERES,-7.11,-38.6842
AÇUDE MANOEL BALBINO,-7.1058,-39.3294
SÍTIO LAPINHA,-7.2222,-39.1439
JATI,-7.6861,-39.0089
AÇUDE ATALHO,-7.6414,-38.8944
SÍTIO OITIS,-7.61666666666667,-38.8833333333333
AÇUDE ATALHO,-7.6431,-38.8933
CACHOEIRINHA,-7.58333333333333,-38.8666666666667
AÇUDE QUIXABINHA,-7.5025,-38.7464
AÇUDE GOMES,-7.4811,-38.7303
MILAGRES,-7.325,-38.9375
PODIMIRIM,-7.3,-38.9847
CRATO,-7.2594,-39.4717
CRATO,-7.4286,-39.4769
JUAZEIRO DO NORTE,-7.1878,-39.3128
QUIMAMI,-7.16666666666667,-39.0666666666667
SÍTIO SANTA CRUZ,-7.0142,-38.9581
AURORA,-7.0142,-38.9581
AÇUDE ROSÁRIO,-6.8889,-39.0803
AÇUDE JUNCO,-6.8908,-39.2181
LAVRAS DA MANGABEIRA,-6.75,-38.9667
LAVRAS DA MANGABEIRA,-6.7536,-38.9606
AÇUDE OLHO D'ÁGUA,-6.7903,-39.3753
AÇUDE EXTREMA,-6.7894,-38.9644
AÇUDE UBALDINHO,-6.59,-39.2425
PATOS - LAVRAS,-6.71666666666667,-38.9666666666667
SÍTIO PATOS,-6.68333333333333,-38.9666666666667
AÇUDE JENIPAPEIRO II,-6.6725,-38.755
PONTE PATOS,-6.66666666666667,-38.9666666666667
SANTO ANTÔNIO,-6.5,-38.8833333333333
AÇUDE TATAJUBA,-6.415,-39.0906
AÇUDE LIMA CAMPOS,-6.4011,-38.9572
LIMA CAMPOS - CANAL ADUTOR,-6.41666666666667,-38.9666666666667
LIMA CAMPOS,-6.41666666666667,-38.95
ICÓ,-6.4067,-38.8672
ICÓ,-6.4,-38.8667
ICÓ,-6.4067,-38.8672
MATA PASTO,-6.38333333333333,-38.85
PEDRINHAS,-6.36666666666667,-38.8166666666667
JAGUARIBE,-5.8997,-38.6331
JAGUARIBE,-5.8997,-38.6331
AÇUDE CANAFÍSTULA,-5.87,-38.3208
AÇUDE SANTA MARIA,-5.9647,-38.2742
AÇUDE NOVA FLORESTA,-5.9483,-38.9075
AÇUDE JOAQUIM TAVORA,-5.9494,-38.8319
AÇUDE FEITICEIRO,-5.9333,-38.8167
AÇUDE JENIPAPEIRO,-5.8117,-39.2472
AÇUDE TIGRE,-5.8883,-39.1547
AÇUDE SANTO ANTÔNIO,-5.8897,-38.4114
AÇUDE CASTANHÃO,-5.4917,-38.4542
AÇUDE VELAME,-5.6167,-38.5833
RIACHO DO SANGUE - CANAL DE FUGA,-5.68333333333333,-38.95
AÇUDE RIACHO DO SANGUE,-5.6931,-38.9519
RIACHO DO SANGUE,-5.68333333333333,-38.95
JAGUARETAMA,-5.6139,-38.7606
AÇUDE CASTANHÃO,-5.4925,-38.4506
JAGUARIBARA,-5.4731,-38.4331
CASTANHÃO,-5.45,-38.4167
AÇUDE ADAUTO BEZERRA,-6.0375,-38.4481
AÇUDE MADEIRO,-6.1878,-38.5522
AÇUDE EMA,-5.7792,-38.3478
AÇUDE EMA (RETIRO),-5.7667,-38.35
AÇUDE POTIRETAMA,-5.7172,-38.1633
ALTO SANTO,-5.5167,-38.2667
ALTO SANTO,-5.4919,-38.2739
AÇUDE FIGUEIREDO,-5.625,-38.2686
AÇUDE RIACHO DA SERRA,-5.5625,-38.325
LAGOA DA PEDRA,-5.25,-38.2
PEIXE GORDO,-5.2275,-38.1978
TABULEIRO DO NORTE,-5.2275,-38.1978
AÇUDE CAPITÃO MOR,-5.6247,-39.9986
AÇUDE SERAFIM DIAS,-5.7283,-39.6489
AÇUDE SÃO JOSÉ II,-5.8378,-39.4783
BOQUEIRÃO PATU,-5.5833,-39.4167
BOQUEIRÃO PATU,-5.58333333333333,-39.4166666666667
AÇUDE JATOBÁ II,-3.0247,-39.8706
AÇUDE JATOBÁ,-3.0247,-39.8706
AÇUDE TRAPIÁ II,-5.5025,-39.7392
AÇUDE PATU,-5.5808,-39.4031
SENADOR POMPEU,-5.5958,-39.3811
SENADOR POMPEU,-5.5833,-39.3667
SENADOR POMPEU,-5.5814,-39.3631
AÇUDE JOSÉ DE ALENCAR,-5.1014,-39.7275
AÇUDE MONSENHOR JOSÉ CÂNDIDO,-5.1025,-39.7269
AÇUDE SÃO JOSÉ I,-5.1958,-39.6008
AÇUDE UMARI,-4.8081,-39.5517
PASSAGEM POÇO DA PEDRA,-5.3911,-39.2178
AÇUDE MONS. TABOSA,-4.8081,-40.0125
AÇUDE VIEIRÃO,-5.1592,-39.7278
JUAZEIRO,-5.0456,-39.6883
AÇUDE FOGAREIRO,-5.1656,-39.4906
AÇUDE QUIXERAMOBIM,-5.1981,-39.3122
QUIXERAMOBIM,-5.2014,-39.2922
QUIXERAMOBIM,-5.2,-39.3
PASSAGEM DA JUPIRA,-5.21,-39.3819
PASSAGEM DA ROSÉLIA,-5.2581,-39.1122
AÇUDE MARANGUAPINHO,-5.3544,-38.9669
PASSAGEM POÇO DA PEDRA,-5.3911,-39.2178
AÇUDE ARROJADO LISBOA,-5.315,-38.9019
AÇUDE BANABUIU,-5.3306,-38.9253
BANABUIU,-5.3,-38.8833333333333
AÇUDE CEDRO,-4.9769,-39.0639
BOQUEIRÃO DE PEDRAS BRANCAS,-5.16666666666667,-38.8666666666667
AÇUDE PEDRAS BRANCAS,-5.1469,-38.8792
MORADA NOVA II,-5.1219,-38.4464
BOQUEIRÃO DO MEIO,-5.11666666666667,-38.3833333333333
MORADA NOVA,-5.11666666666667,-38.3666666666667
MORADA NOVA,-5.0836,-37.9986
MELÕES,-5.2142,-38.2811
FAZENDA PACOVA,-5.11666666666667,-38.2666666666667
AÇUDE POÇO DO BARRO,-5.3833,-38.4617
AÇUDE CIPOADA,-5.2575,-38.6825
LIMOEIRO DO NORTE,-5.1256,-38.1014
LIMOEIRO DO NORTE,-5.1461,-38.1586
PONTE BR-116,-5.15,-38.15
DANSAS,-5.13333333333333,-38.15
AÇUDE CURRAL VELHO,-4.9847,-39.3608
FLORES,-5.06666666666667,-38.0666666666667
QUIXERÉ,-5.0839,-37.9986
QUIXERÉ,-5.0839,-37.9983
PASSAGEM RUSSAS MOSSORO,-4.93333333333333,-37.8833333333333
PASSAGEM RUSSAS,-4.9344,-37.8878
SEÇÃO ILHOTA,-4.9342,-37.8892
RUSSAS,-5.0581,-38.07
SÍTIO ÁGUA FRIA,-4.8711,-38.3967
JAGUARUANA,-4.8397,-37.7567
JAGUARUANA,-4.85,-37.7666666666667
MELÂNCIAS,-4.83333333333333,-37.8
RUSSAS,-4.9133,-37.9647
ITAIÇABA,-4.66666666666667,-37.8166666666667
ITAIÇABA,-4.6722,-37.8181
SOUZA MELO (SANTO ANTÔNIO DE RUSSAS),-4.85,-38.15
AÇUDE SANTO ANTÔNIO DE RUSSAS,-4.8539,-38.1661
PALHANO,-4.75,-37.9666666666667
ARACATI,-4.5761,-37.7881
QUIXERÉ,-5.0839,-37.9983
QUIXERÉ,-5.0839,-37.9983
AÇUDE PIRABIBU,-4.9819,-39.3542
AÇUDE ARAPUÃ,-6.355,-38.2764
AÇUDE CORREDOR,-6.1886,-37.9531
AÇUDE ANTAS,-6.4283,-35.6511
MORORO,-6.15,-38.1833333333333
AÇUDE MARCELINO VIEIRA MONTANTE,-6.3633,-38.2081
AÇUDE MARCELINO VIEIRA,-6.3286,-38.1781
PAU DOS FERROS - MONTANTE,-6.2103,-38.1661
AÇUDE PAU DOS FERROS MONTANTE,-6.2181,-38.145
AÇUDE PAU DOS FERROS,-6.1458,-38.1914
AÇUDE TESOURA,-6.0844,-38.1256
PAU DOS FERROS,-6.1114,-38.2008
PAU DOS FERROS,-6.1069,-38.2003
AÇUDE PAU DOS FERROS - GALERIA,-6.1461,-38.1917
AÇUDE 25 DE MARÇO,-6.1114,-38.215
AÇUDE ENCANTO MONTANTE,-6.1472,-38.3347
AÇUDE ENCANTO,-6.1239,-38.3156
AÇUDE BONITO,-6.2111,-38.4283
AÇUDE BONITO II,-6.2153,-38.4314
AÇUDE FLECHAS MONTANTE,-6.3339,-38.2469
AÇUDE FLECHAS,-6.3056,-38.2486
AÇUDE LULU PINTO,-6.3958,-38.3894
AÇUDE SANTANA DE PAU DOS FERROS(GANGORRA),-6.2211,-38.2572
AÇUDE PILÕES - RN,-6.2708,-38.0367
AÇUDE RIACHÃO,-5.8289,-38.0636
FAZENDA POÇO VERDE,-5.9167,-38.0167
AÇUDE RIACHO DA CRUZ,-5.9361,-37.9403
AÇUDE SÃO GONÇALO,-5.9778,-38.18
AÇUDE RODEADOR MONTANTE,-6.0914,-37.7911
AÇUDE RODEADOR,-6.0525,-37.7814
AÇUDE MALHADA VERMELHA,-5.7833,-37.9167
AÇUDE MALHADA VERMELHA,-5.7842,-37.9161
AÇUDE SANTA CRUZ DO APODI MONTANTE,-5.8739,-37.9606
AÇUDE SANTA CRUZ DO APODI,-5.7608,-37.8025
AÇUDE SANTA CRUZ DO APODI JUSANTE,-5.7608,-37.7869
AÇUDE SOSSEGO,-5.795,-38.0708
AÇUDE PASSAGEM,-5.8519,-38.01
AÇUDE CURRAIS,-5.83,-37.9803
AÇUDE SANTA CRUZ,-5.7333,-37.7667
AÇUDE LAURO MAIA,-6.1633,-37.7611
LAGOA DO APODI,-5.66666666666667,-37.8
AÇUDE UMARIZAL (INSPETORIA),-6.01,-37.8158
AÇUDE APANHA PEIXE,-5.6539,-37.6925
PEDRA DE ABELHAS,-5.5933,-37.6842
FELIPE GUERRA,-5.5933,-37.6842
GOVERNADOR DIX-SEPT ROSADO,-5.45,-37.515
GOV. DIX-SEPT ROSADO,-5.45,-37.515
SÍTIO PASSAGEM DO RIO,-5.3167,-37.4167
MOSSORÓ BARRAGEM GENÉSIO,-5.2194,-37.3622
BARRAGEM PASSAGEM DE PEDRAS,-5.1544,-37.2847
MOSSORÓ,-5.2194,-37.3622
ESTUÁRIO AREIA BRANCA (PRAÇA IGREJA),-4.9417,-37.1581
AÇUDE SANTA INÊS,-7.6314,-38.5956
AÇUDE SANTA INÊS JUSANTE,-7.63,-38.5947
AÇUDE TORORÓ,-6.2017,-36.5653
AÇUDE MORCEGO,-5.8833,-37.35
AÇUDE BREJO,-5.9572,-37.7217
AÇUDE MORCEGO,-5.8817,-37.3456
AÇUDE TOURÃO,-6.0181,-37.6464
AÇUDE SANTO ANTONIO DE CARAÚBAS,-5.9058,-37.5078
AÇUDE CARNAUBAS  MONTANTE,-6.6597,-37.1217
AÇUDE CARNAÚBA - JUSANTE,-6.6269,-37.1489
AÇUDE CARNAÚBA,-6.6297,-37.1497
AÇUDE CARNAÚBA JUSANTE,-6.6253,-37.1517
AÇUDE UMARI MONTANTE,-5.8278,-37.2767
AÇUDE UMARI,-5.6956,-37.2536
AÇUDE UMARI JUSANTE,-5.6944,-37.2436
AUGUSTO SEVERO,-5.8672,-37.3147
ESTUÁRIO DO RIO DAS CONCHAS,-5.0694,-36.7789
UPANEMA,-5.6436,-37.2553
UPANEMA,-5.6436,-37.2553
SANTANA,-5.3333,-37.3167
FAZENDA ANGICOS,-5.2886,-37.2889
FAZENDA ANGICOS,-5.2886,-37.2889
SÃO JOSÉ DE PIRANHAS,-7.11666666666667,-38.4833333333333
SÃO JOSÉ DE PIRANHAS,-7.0689,-38.4853
SÍTIO CAICARA,-7.08333333333333,-38.5333333333333
AÇUDE BOM JESUS,-7.0217,-38.3958
AÇUDE CACHOEIRA DA VACA,-6.9547,-38.6789
AÇUDE ENGENHEIRO ÁVIDOS,-6.9858,-38.4525
ENGENHEIRO ÁVIDOS - MONTANTE,-6.9833,-38.45
AÇUDE ENGENHEIRO ÁVIDOS,-7.0,-38.45
AÇUDE ENGENHEIRO ÁVIDOS - JUS,-6.9833,-38.45
AÇUDE ENGENHEIRO ÁVIDOS,-6.9861,-38.4528
AÇUDE ENGENHEIRO ÁVIDOS JUSANTE,-6.9825,-38.4533
VÁRZEA GRANDE,-6.9192,-38.3808
SÃO JOÃO DO RIO DO PEIXE,-6.9192,-38.3803
AÇUDE SÃO GONÇALO,-6.8456,-38.31
AÇUDE LANCHA I,-7.0853,-38.2831
AÇUDE SÃO GONÇALO,-6.8456,-38.3103
AÇUDE SÃO GONÇALO JUSANTE,-6.8381,-38.3047
AÇUDE SÃO GONÇALO - BAR.AUX.JUS.,-6.8333,-38.3167
AÇUDE SÃO GONÇALO - CANAL P1,-6.8333,-38.3167
AÇUDE SÃO GONÇALO - CANAL P2,-6.8389,-38.3167
AÇUDE SÃO GONÇALO - CANAL P3,-6.8333,-38.3167
AÇUDE SÃO GONÇALO - CANAL P4,-6.8333,-38.3167
AÇUDE JESUS MARIA JOSÉ,-6.4764,-38.1753
FAZENDA PAU D'ARCO,-6.8167,-38.2
AÇUDE ARROJADO,-6.5097,-38.4108
SÃO DOMINGOS DO POMBAL,-6.8022,-37.9347
AÇUDE LAGOA DO ARROZ,-6.7981,-38.5689
LAGOA DO ARROZ - JUSANTE,-6.7969,-38.5703
AÇUDE LAGOA DO ARROZ JUSANTE,-6.7972,-38.5711
AÇUDE BOM JESUS,-6.82,-38.6431
AÇUDE GAMELA,-6.5744,-38.6075
AÇUDE PILÕES,-6.7,-38.5333
BREJO DAS FREIRAS,-6.7,-38.5166666666667
AÇUDE CAPIVARA,-6.5439,-38.4694
AÇUDE PILÕES - PB,-6.6944,-38.5181
AÇUDE CHUPADOURO I,-6.7039,-38.4728
ANTENOR NAVARRO,-6.7353,-38.4481
ANTENOR NAVARRO (EX-SÃO JOÃO),-6.7353,-38.4481
SOUSA,-6.75,-38.2333333333333
APARECIDA,-6.7853,-38.0869
CANTO (APARECIDA),-6.78333333333333,-38.0833333333333
APARECIDA,-6.7828,-38.0892
AÇUDE PARAISO (Luiz Oliveira),-6.5958,-38.0625
SÃO DOMINGOS DO POMBAL,-6.8022,-37.9347
PCH SÃO DOMINGOS DO POMBAL,-6.8022,-37.9347
AÇUDE CATOLÉ II,-7.6858,-38.1756
AÇUDE MAMELUCO,-7.5933,-38.4022
AÇUDE POÇO REDONDO,-7.5861,-38.3025
AÇUDE BRUSCAS,-7.545,-38.1617
AÇUDE BRUSCAS JUSANTE,-7.545,-38.1617
AÇUDE CONDADO,-7.5606,-38.5492
AÇUDE CONDADO JUSANTE,-7.5606,-38.5492
AÇUDE SERRA VERMELHA,-7.545,-38.5208
AÇUDE ROÇADO,-7.5294,-38.4944
AÇUDE PIRANHAS,-7.5031,-38.4417
AÇUDE PIRANHAS JUSANTE,-7.5061,-38.4458
SANTA INÊS - JUSANTE,-7.63,-38.5947
POMBINHO,-7.4364,-38.3189
AÇUDE RIACHO VERDE,-7.4264,-38.1603
AÇUDE SACO,-7.5139,-38.0461
AÇUDE SACO JUSANTE,-7.4817,-38.0472
AÇUDE GLÓRIA,-7.54,-37.7892
ITAPORANGA,-7.3119,-38.145
AÇUDE TIMBAÚBA,-7.5606,-37.8267
AÇUDE BOM JESUS II,-7.4561,-37.6408
AÇUDE TAVARES II,-7.5933,-37.9119
AÇUDE NOVO,-7.6436,-37.8764
AÇUDE JATOBÁ II,-7.7183,-37.9903
AÇUDE QUEIMADAS,-7.3931,-37.9689
AÇUDE ALBINO,-7.3747,-37.5197
AÇUDE PEDRA LISA,-7.3517,-37.6025
RESERVATÓRIO PEDRA LISA,-7.4039,-37.6028
AÇUDE VAZANTE,-7.4214,-38.365
AÇUDE VIDEO,-7.3717,-38.41
AÇUDE CACHOEIRA DO ALVES,-7.3214,-38.2294
AÇUDE PIMENTA,-7.2233,-38.3033
AÇUDE SÃO JOSÉ 1,-7.1264,-38.4992
AÇUDE COCHOS,-7.1786,-38.16
AÇUDE CAFUNDÓ,-7.2056,-38.3756
TURBINA (EX Borracharia),-7.2142,-37.9258
PIANCÓ,-7.2044,-37.9281
PIANCÓ,-7.2044,-37.9278
FAZENDA MALHADA DO BOI,-7.2181,-37.7519
AÇUDE CAPOEIRA MONTANTE,-7.1925,-37.3981
AÇUDE CAPOEIRA,-7.1642,-37.41
AÇUDE JENIPAPEIRO (BUIU),-7.3253,-37.7583
EMAS,-7.1106,-37.7108
AÇUDE EMAS,-7.0744,-37.7317
AÇUDE CACHOEIRA DOS CEGOS,-7.0875,-37.6547
AÇUDE CACHOEIRA DOS CEGOS JUSANTE,-7.0775,-37.6703
UHE CUREMAS RESERVATÓRIO 2 (MÃE D'ÁGUA),-7.055,-38.005
AGUIAR,-7.1,-38.1666666666667
AÇUDE FRUTUOSO II,-7.1158,-38.1917
AÇUDE BOQUEIRÃO DE MÃE D'ÁGUA,-7.0333,-37.9833
AÇUDE MÃE D'ÁGUA - VERTEDOURO,-7.0333,-37.2833
UHE CUREMAS RESERVATÓRIO 2 (ESTEVÃO MARINHO),-7.0467,-37.9456
AÇUDE ESTEVÃO MARINHO,-7.0333,-37.95
AÇUDE ESTEVÃO MARINHO - JUSANTE,-7.0333,-37.95
SANTA RITA DO CUREMA,-7.01666666666667,-37.95
AÇUDE MÃE D'ÁGUA,-7.0239,-37.9861
AÇUDE MÃE D´AGUA,-7.0242,-37.9853
UHE CUREMAS BARRAMENTO 2 (MÃE D'ÁGUA),-7.0242,-37.9856
UHE CUREMAS RESERVATÓRIO 1 (MÃE D'ÁGUA),-7.0253,-37.9853
AÇUDE MÃE D´ÁGUA - CANAL DA REDENÇÃO,-7.0233,-37.9856
AÇUDE MÃE D'ÁGUA JUSANTE,-7.0053,-37.9631
AÇUDE MÃE D'ÁGUA - JUSANTE,-7.3564,-37.9856
AÇUDE COREMAS JUSANTE,-7.0217,-37.9486
UHE CUREMAS RESERVATÓRIO 1 (ESTEVÃO MARINHO),-7.0269,-37.9414
AÇUDE COREMAS,-7.0242,-37.9431
COREMA - JUSANTE,-7.0222,-37.9481
UHE CUREMAS BARRAMENTO 1 (ESTEVÃO MARINHO),-7.0242,-37.9481
AÇUDE COREMAS JUSANTE TUBULAÇÃO,-7.0228,-37.9483
AÇUDE MÃE D'ÁGUA MONTANTE,-7.0889,-38.1422
SÍTIO JUREMA,-6.96666666666667,-37.9333333333333
AÇUDE JENIPAPEIRO,-6.9625,-38.1647
AÇUDE JENIPAPEIRO JUSANTE,-7.3217,-37.7592
PAU FERRADO,-6.9658,-37.9242
UHE CUREMAS JUSANTE 1,-6.9636,-37.9247
UHE CUREMAS JUSANTE 2,-6.7256,-37.7975
CANAL DA REDENÇÃO FINAL,-6.8267,-38.115
POMBAL,-6.7803,-37.8128
SÍTIO VASSOURAS - MONTANTE,-6.7308,-37.8047
POMBAL,-6.7311,-37.8031
SÍTIO VASSOURAS,-6.7258,-37.7975
SÍTIO VASSOURAS - JUSANTE,-6.7203,-37.79
AÇUDE RIACHO DOS CAVALOS,-6.4319,-37.6517
AÇUDE ENGENHEIRO ARCOVERDE,-6.9094,-37.5944
SÍTIO CURRALINHO,-6.5803,-37.6058
SÍTIO CURRALINHOS,-6.5803,-37.6053
PAULISTA,-6.5939,-37.6297
AÇUDE CARNEIRO,-6.5231,-37.8469
AÇUDE LUCRÉCIA MONTANTE,-6.1733,-37.8481
AÇUDE LUCRÉCIA,-6.1272,-37.8142
SÃO BENTO,-6.4781,-37.4464
SÃO BENTO,-6.4731,-37.4417
DIVISA PB-RN,-6.44,-37.3894
AÇUDE BARTOLOMEU I,-7.3111,-38.4811
AÇUDE SABONETE,-7.2581,-37.2908
AÇUDE BASTIANA,-7.2492,-37.2811
AÇUDE SÃO FRANCISCO II,-7.2383,-37.2264
AÇUDE RIACHO DAS MOÇAS,-7.2383,-37.3108
AÇUDE FARINHA,-7.0786,-37.2469
AÇUDE JATOBÁ I,-7.0614,-37.2694
PATOS,-7.0228,-37.27
AÇUDE SÃO MAMEDE,-6.9317,-37.0719
SÃO JOSÉ DE ESPINHARAS,-6.8422,-37.33
RIO ESPINHARAS DIVISA RN,-6.7028,-37.4031
AÇUDE DINAMARCA,-6.6719,-37.3886
SERRA NEGRA DO NORTE,-6.6656,-37.4014
JUSANTE DE SERRA NEGRA DO NORTE,-6.6656,-37.4014
BARRA DE SÃO PEDRO,-6.4411,-37.3811
AÇUDE LAGOINHA,-6.4622,-37.3025
JARDIM DE PIRANHAS,-6.3781,-37.3525
JARDIM DE PIRANHAS - CAPTAÇÃO CAERN,-6.3767,-37.3547
DIVISA RN-PB,-6.44,-37.3894
JARDIM DE PIRANHAS JUSANTE,-6.3217,-37.3178
AÇUDE SANTA ROSA,-6.3219,-37.5106
POÇO DA CRUZ,-6.28333333333333,-37.3666666666667
BELÉM DO BREJO DA CRUZ,-6.1847,-37.5447
AÇUDE ESCONDIDO I,-6.1956,-37.5433
AÇUDE TAPERA,-6.2444,-37.4839
AÇUDE BAIÃO,-6.1794,-37.3342
FAZENDA ESPERAS - MONTANTE,-6.1733,-37.3308
FAZENDA ESPERAS - JUSANTE,-6.1869,-37.2722
AÇUDE SABUGI,-6.6467,-37.1978
BOQUEIRÃO DE PARELHAS,-6.68333333333333,-36.6666666666667
SÍTIO VOLTA,-6.5936,-36.785
SITIO VOLTA,-6.5936,-36.785
